participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,neuroticism_score,conscientiousness_score,openness_score,extraversion_score,agreeableness_score,grit_score,conscience_score,meta_cog,mindset_score,SC0,SC1,SC2,SC3,SC4,SC10,SC11,SC12,SC13,dataset,raven_version,raven_hit_rate,raven_total_duration,ucmrt_version,ucmrt_hit_rate,ucmrt_total_duration
1123,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,2021_JP_R56,3,3.5,3,3,1.5,4.125,4,4.833333333333333,2.2,6,3,7,6,6,33,40,145,44,questionnaires,NA,NA,NA,NA,NA,NA
1124,NA,2020-09-01,2020,NA,NA,NA,NA,2021_JP_R56,3.5,3.5,2.5,2.5,4.5,4.25,3.5,3.966666666666667,2.3,5,9,7,7,5,34,35,119,46,questionnaires,NA,NA,NA,NA,NA,NA
1125,Fall-2020,2020-09-08,2020,2020-2021,Fall,6,2020-09-02,2021_JP_R56,4,4,3,1.5,4,3.625,3.5,3.533333333333333,1.85,3,8,8,8,6,29,35,106,37,questionnaires,NA,NA,NA,NA,NA,NA
1201,Fall-2020,2020-10-02,2020,2020-2021,Fall,30,2020-09-02,2021_JP_R56,3,3.5,3,3.5,3,3,2.3,2.466666666666667,1.7,7,6,7,6,6,24,23,74,34,questionnaires,NA,NA,NA,NA,NA,NA
1202,Fall-2020,2020-10-06,2020,2020-2021,Fall,34,2020-09-02,2021_JP_R56,2.5,4,3.5,3,3.5,3.5,3.4,3.566666666666667,1.5,6,7,8,5,7,28,34,107,30,questionnaires,NA,NA,NA,NA,NA,NA
1203,Fall-2020,2020-10-08,2020,2020-2021,Fall,36,2020-09-02,2021_JP_R56,3.5,4.5,4,3.5,4,3.25,4,3.2333333333333334,2.1,7,8,9,7,8,26,40,97,42,questionnaires,NA,NA,NA,NA,NA,NA
1204,Fall-2020,2020-10-06,2020,2020-2021,Fall,34,2020-09-02,2021_JP_R56,3,4,4,4.5,3,3.875,3.8,4.1,2.45,9,6,8,6,8,31,38,123,49,questionnaires,NA,NA,NA,NA,NA,NA
1205,Fall-2020,2020-10-02,2020,2020-2021,Fall,30,2020-09-02,2021_JP_R56,4,3.5,2.5,4.5,3.5,3.375,2.6,3.7333333333333334,1.6,9,7,7,8,5,27,26,112,32,questionnaires,NA,NA,NA,NA,NA,NA
1206,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,2021_JP_R56,2.5,4,4.5,4,4,3.375,4.2,4.266666666666667,2.35,8,8,8,5,9,27,42,128,47,questionnaires,NA,NA,NA,NA,NA,NA
1207,Fall-2020,2020-10-05,2020,2020-2021,Fall,33,2020-09-02,2021_JP_R56,3,4,3,1,3.5,4.25,4,3.3666666666666667,2.25,2,7,8,6,6,34,40,101,45,questionnaires,NA,NA,NA,NA,NA,NA
1208,Fall-2020,2020-10-01,2020,2020-2021,Fall,29,2020-09-02,2021_JP_R56,4,5,4.5,2.5,4.5,3.625,4.9,4.466666666666667,2.2,5,9,10,8,9,29,49,134,44,questionnaires,NA,NA,NA,NA,NA,NA
1209,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,2021_JP_R56,2.5,3,3,1,5,3.5,3.3,3.7666666666666666,2.65,2,10,6,5,6,28,33,113,53,questionnaires,NA,NA,NA,NA,NA,NA
1210,Fall-2020,2020-10-07,2020,2020-2021,Fall,35,2020-09-02,2021_JP_R56,4,3,4,2,1.5,3.625,3.1,3.6,2.45,4,3,6,8,8,29,31,108,49,questionnaires,NA,NA,NA,NA,NA,NA
1212,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,4,3.5,3.5,2,4,3.25,3.5,3.3,2.35,4,8,7,8,7,26,35,99,47,questionnaires,NA,NA,NA,NA,NA,NA
1214,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,2021_JP_R56,3,3,3,3,3,3.5,3.7,3.433333333333333,2.1,6,6,6,6,6,28,37,103,42,questionnaires,NA,NA,NA,NA,NA,NA
1215,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,4,2.5,4,3.5,4,2.375,2.7,3.2,1.5,7,8,5,8,8,19,27,96,30,questionnaires,NA,NA,NA,NA,NA,NA
1216,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,2021_JP_R56,4,3.5,2.5,2,4.5,3,3.3,3.3666666666666667,2,4,9,7,8,5,24,33,101,40,questionnaires,NA,NA,NA,NA,NA,NA
1217,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,2,4,3.5,3.5,2.5,3.375,3.8,4.1,1.85,7,5,8,4,7,27,38,123,37,questionnaires,NA,NA,NA,NA,NA,NA
1218,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,4,3.5,2.5,4.5,3,3,4,3.6,2.05,9,6,7,8,5,24,40,108,41,questionnaires,NA,NA,NA,NA,NA,NA
1219,Fall-2020,2020-10-28,2020,2020-2021,Fall,56,2020-09-02,2021_JP_R56,4.5,4,3,3,4.5,3,3.6,3.6666666666666665,1.95,6,9,8,9,6,24,36,110,39,questionnaires,NA,NA,NA,NA,NA,NA
1220,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,2021_JP_R56,1.5,4,5,3.5,3,4,4,4.133333333333334,2.5,7,6,8,3,10,32,40,124,50,questionnaires,NA,NA,NA,NA,NA,NA
1221,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,2.5,2.5,3,3,4.5,2.25,2.5,3.2,2.85,6,9,5,5,6,18,25,96,57,questionnaires,NA,NA,NA,NA,NA,NA
1222,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,2021_JP_R56,4,2.5,2.5,2,3,2.25,2.7,2.1666666666666665,2,4,6,5,8,5,18,27,65,40,questionnaires,NA,NA,NA,NA,NA,NA
1223,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,4,4.5,4,3.5,5,3.75,4.1,3.7333333333333334,2.25,7,10,9,8,8,30,41,112,45,questionnaires,NA,NA,NA,NA,NA,NA
1224,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,2.5,4,5,3.5,3.5,3.625,3.6,4.733333333333333,2.2,7,7,8,5,10,29,36,142,44,questionnaires,NA,NA,NA,NA,NA,NA
1225,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,2,4.5,2,3,2.5,3,3.5,3.4,1.75,6,5,9,4,4,24,35,102,35,questionnaires,NA,NA,NA,NA,NA,NA
1226,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,2021_JP_R56,3,5,4,4,4,3.875,4.4,3.7333333333333334,2.15,8,8,10,6,8,31,44,112,43,questionnaires,NA,NA,NA,NA,NA,NA
1227,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,2021_JP_R56,2,5,3.5,2.5,4,3.5,4.3,4.8,2,5,8,10,4,7,28,43,144,40,questionnaires,NA,NA,NA,NA,NA,NA
1228,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,2021_JP_R56,3,2.5,3.5,3.5,3.5,3.25,2.8,3.466666666666667,2.05,7,7,5,6,7,26,28,104,41,questionnaires,NA,NA,NA,NA,NA,NA
1229,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,2021_JP_R56,4,3.5,5,3,4,3.5,4,3.433333333333333,2.3,6,8,7,8,10,28,40,103,46,questionnaires,NA,NA,NA,NA,NA,NA
1230,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,2021_JP_R56,2.5,3.5,5,4.5,4,2.875,2.8,NA,2.45,9,8,7,5,10,23,28,NA,49,questionnaires,NA,NA,NA,NA,NA,NA
1231,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,2021_JP_R56,3.5,3,3,1.5,3,3,3.3,3.433333333333333,2.2,3,6,6,7,6,24,33,103,44,questionnaires,NA,NA,NA,NA,NA,NA
1232,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,2021_JP_R56,4.5,3,3,1,1.5,4.875,4.5,4.666666666666667,1.95,2,3,6,9,6,39,45,140,39,questionnaires,NA,NA,NA,NA,NA,NA
1233,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,2021_JP_R56,2,3.5,3,3,4,3.25,3.4,3.6,2.2,6,8,7,4,6,26,34,108,44,questionnaires,NA,NA,NA,NA,NA,NA
1234,Fall-2020,2020-10-30,2020,2020-2021,Fall,58,2020-09-02,2021_JP_R56,1,3.5,3,5,4.5,4,3.9,4.166666666666667,2.35,10,9,7,2,6,32,39,125,47,questionnaires,NA,NA,NA,NA,NA,NA
1235,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,2.5,5,4.5,5,3.5,4.5,4.3,4.766666666666667,2.6,10,7,10,5,9,36,43,143,52,questionnaires,NA,NA,NA,NA,NA,NA
1236,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,3,2.5,3.5,4,3,2.375,2.9,4.4,NA,8,6,5,6,7,19,29,132,NA,questionnaires,NA,NA,NA,NA,NA,NA
1237,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,3,3,2,2,3,2.375,2.9,3,1.9,4,6,6,6,4,19,29,90,38,questionnaires,NA,NA,NA,NA,NA,NA
1238,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,2021_JP_R56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,questionnaires,NA,NA,NA,NA,NA,NA
1239,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,2021_JP_R56,4,4,2.5,3.5,4.5,4.125,3.4,3.8666666666666667,2.15,7,9,8,8,5,33,34,116,43,questionnaires,NA,NA,NA,NA,NA,NA
1240,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,3.5,4,3.5,1.5,3.5,3.125,3.3,4.1,2.35,3,7,8,7,7,25,33,123,47,questionnaires,NA,NA,NA,NA,NA,NA
1241,Fall-2020,2020-10-26,2020,2020-2021,Fall,54,2020-09-02,2021_JP_R56,4.5,5,5,4.5,3.5,3.25,4,3,2.15,9,7,10,9,10,26,40,90,43,questionnaires,NA,NA,NA,NA,NA,NA
1242,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,3.5,3,3.5,3.5,3.5,3.25,3,3.433333333333333,2.2,7,7,6,7,7,26,30,103,44,questionnaires,NA,NA,NA,NA,NA,NA
1243,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,1.5,5,3.5,2,4,4.5,4.8,4.266666666666667,2.75,4,8,10,3,7,36,48,128,55,questionnaires,NA,NA,NA,NA,NA,NA
1244,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,4,1.5,4.5,3,4.5,2,3,3.433333333333333,2.5,6,9,3,8,9,16,30,103,50,questionnaires,NA,NA,NA,NA,NA,NA
1245,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,4.5,3,3,1,3,3.125,2.8,3.066666666666667,1.75,2,6,6,9,6,25,28,92,35,questionnaires,NA,NA,NA,NA,NA,NA
1246,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,2021_JP_R56,5,4,3.5,1,3,3.5,4.3,4.2,1.85,2,6,8,10,7,28,43,126,37,questionnaires,NA,NA,NA,NA,NA,NA
1247,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,4.5,3,3,2,2,2.5,2.6,2.8333333333333335,1.2,4,4,6,9,6,20,26,85,24,questionnaires,NA,NA,NA,NA,NA,NA
1249,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,2021_JP_R56,4,4,4,3,4.5,2.25,3.1,4.2,1.85,6,9,8,8,8,18,31,126,37,questionnaires,NA,NA,NA,NA,NA,NA
1250,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,3,3.5,3.5,2.5,3.5,3.25,3.1,3.8,1.8,5,7,7,6,7,26,31,114,36,questionnaires,NA,NA,NA,NA,NA,NA
1251,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,2021_JP_R56,1.5,4.5,4.5,4.5,3,4,4.5,4.666666666666667,2.35,9,6,9,3,9,32,45,140,47,questionnaires,NA,NA,NA,NA,NA,NA
1252,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,3.5,2,3.5,3,3,2.5,2.9,2.2333333333333334,1.95,6,6,4,7,7,20,29,67,39,questionnaires,NA,NA,NA,NA,NA,NA
1253,Fall-2020,2020-11-02,2020,2020-2021,Fall,61,2020-09-02,2021_JP_R56,4.5,2,4,4.5,3.5,2.375,2.9,3.033333333333333,1.7,9,7,4,9,8,19,29,91,34,questionnaires,NA,NA,NA,NA,NA,NA
1254,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,2021_JP_R56,2,2.5,4.5,5,5,2.375,2.4,2.6333333333333333,2.35,10,10,5,4,9,19,24,79,47,questionnaires,NA,NA,NA,NA,NA,NA
1255,Fall-2020,2020-11-04,2020,2020-2021,Fall,63,2020-09-02,2021_JP_R56,3.5,4,3,2.5,5,3.375,2.7,3.8,2.15,5,10,8,7,6,27,27,114,43,questionnaires,NA,NA,NA,NA,NA,NA
1256,Fall-2020,2020-11-03,2020,2020-2021,Fall,62,2020-09-02,2021_JP_R56,1.5,3,3,2.5,3,2.5,3.1,2.7333333333333334,1.9,5,6,6,3,6,20,31,82,38,questionnaires,NA,NA,NA,NA,NA,NA
1257,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,2021_JP_R56,2.5,3.5,4.5,4,4,3.375,4,2.8666666666666667,2.4,8,8,7,5,9,27,40,86,48,questionnaires,NA,NA,NA,NA,NA,NA
1258,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,3,5,4,3,3,3.875,5,3.6333333333333333,2.85,6,6,10,6,8,31,50,109,57,questionnaires,NA,NA,NA,NA,NA,NA
1259,Fall-2020,2020-11-04,2020,2020-2021,Fall,63,2020-09-02,2021_JP_R56,1.5,3,4.5,1.5,4,2.875,3.2,3.3666666666666667,2.2,3,8,6,3,9,23,32,101,44,questionnaires,NA,NA,NA,NA,NA,NA
1260,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,4,2.5,3.5,2,3.5,2.625,2.8,3.1333333333333333,2,4,7,5,8,7,21,28,94,40,questionnaires,NA,NA,NA,NA,NA,NA
1261,Fall-2020,2020-11-05,2020,2020-2021,Fall,64,2020-09-02,2021_JP_R56,3,2,3.5,2,2.5,2.375,2.5,2.6666666666666665,2.15,4,5,4,6,7,19,25,80,43,questionnaires,NA,NA,NA,NA,NA,NA
1262,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,2021_JP_R56,3,3.5,4,3,3.5,3.125,3.8,4.033333333333333,2.2,6,7,7,6,8,25,38,121,44,questionnaires,NA,NA,NA,NA,NA,NA
1263,Fall-2020,2020-10-22,2020,2020-2021,Fall,50,2020-09-02,2021_JP_R56,3,5,5,3.5,3,3.625,5,4.7,2.25,7,6,10,6,10,29,50,141,45,questionnaires,NA,NA,NA,NA,NA,NA
1264,Fall-2020,2020-10-23,2020,2020-2021,Fall,51,2020-09-02,2021_JP_R56,5,2.5,4.5,4,3.5,2.625,2.8,3.033333333333333,2.5,8,7,5,10,9,21,28,91,50,questionnaires,NA,NA,NA,NA,NA,NA
1265,Fall-2020,2020-10-23,2020,2020-2021,Fall,51,2020-09-02,2021_JP_R56,4.5,5,4.5,2.5,3,4,4.7,4.633333333333334,2.6,5,6,10,9,9,32,47,139,52,questionnaires,NA,NA,NA,NA,NA,NA
1266,Fall-2020,2020-10-23,2020,2020-2021,Fall,51,2020-09-02,2021_JP_R56,4,3,3,2,3,2,2.8,2.533333333333333,2.1,4,6,6,8,6,16,28,76,42,questionnaires,NA,NA,NA,NA,NA,NA
1267,Fall-2020,2020-10-23,2020,2020-2021,Fall,51,2020-09-02,2021_JP_R56,1.5,3,5,3.5,4.5,3.5,3.8,3.7666666666666666,1.95,7,9,6,3,10,28,38,113,39,questionnaires,NA,NA,NA,NA,NA,NA
1268,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,1.5,3,3,2,3.5,2.875,2.7,2.6333333333333333,1.85,4,7,6,3,6,23,27,79,37,questionnaires,NA,NA,NA,NA,NA,NA
1269,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,2.5,3,4.5,5,4,3.25,3.2,3.533333333333333,1.7,10,8,6,5,9,26,32,106,34,questionnaires,NA,NA,NA,NA,NA,NA
1270,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,2.5,3,3,3,4,4.25,4.8,4.533333333333333,2.6,6,8,6,5,6,34,48,136,52,questionnaires,NA,NA,NA,NA,NA,NA
1271,Fall-2020,2020-10-27,2020,2020-2021,Fall,55,2020-09-02,2021_JP_R56,3.5,4,2.5,3.5,2.5,4.75,4.7,4.166666666666667,2.35,7,5,8,7,5,38,47,125,47,questionnaires,NA,NA,NA,NA,NA,NA
1272,Fall-2020,2020-10-28,2020,2020-2021,Fall,56,2020-09-02,2021_JP_R56,3,3,5,3,4.5,2,3.1,3.533333333333333,2.4,6,9,6,6,10,16,31,106,48,questionnaires,NA,NA,NA,NA,NA,NA
1273,Fall-2020,2020-10-28,2020,2020-2021,Fall,56,2020-09-02,2021_JP_R56,2,3.5,3,4,5,4.375,4.4,4.5,2.65,8,10,7,4,6,35,44,135,53,questionnaires,NA,NA,NA,NA,NA,NA
1274,Fall-2020,2020-11-03,2020,2020-2021,Fall,62,2020-09-02,2021_JP_R56,3.5,2.5,3,3,3.5,2.875,3.1,3.6,2.55,6,7,5,7,6,23,31,108,51,questionnaires,NA,NA,NA,NA,NA,NA
1276,Fall-2020,2020-10-29,2020,2020-2021,Fall,57,2020-09-02,2021_JP_R56,3,3.5,4,3,3.5,2.5,3.5,3,2.2,6,7,7,6,8,20,35,90,44,questionnaires,NA,NA,NA,NA,NA,NA
1277,Fall-2020,2020-10-29,2020,2020-2021,Fall,57,2020-09-02,2021_JP_R56,2,3,3.5,4.5,3.5,3.375,3.1,3.4,2.1,9,7,6,4,7,27,31,102,42,questionnaires,NA,NA,NA,NA,NA,NA
1278,Fall-2020,2020-10-29,2020,2020-2021,Fall,57,2020-09-02,2021_JP_R56,3.5,2.5,4,2.5,2.5,2.625,2.8,2.9,1.8,5,5,5,7,8,21,28,87,36,questionnaires,NA,NA,NA,NA,NA,NA
1279,Fall-2020,2020-11-02,2020,2020-2021,Fall,61,2020-09-02,2021_JP_R56,3,3,3,3,3,3,3.3,3.7666666666666666,2.25,6,6,6,6,6,24,33,113,45,questionnaires,NA,NA,NA,NA,NA,NA
1280,Fall-2020,2020-11-02,2020,2020-2021,Fall,61,2020-09-02,2021_JP_R56,4.5,3,5,1,3,2.75,3.3,2.7333333333333334,2.05,2,6,6,9,10,22,33,82,41,questionnaires,NA,NA,NA,NA,NA,NA
1281,Fall-2020,2020-11-06,2020,2020-2021,Fall,65,2020-09-02,2021_JP_R56,2.5,4.5,3,5,2,4.5,3.4,3.933333333333333,2.15,10,4,9,5,6,36,34,118,43,questionnaires,NA,NA,NA,NA,NA,NA
1282,Fall-2020,2020-11-04,2020,2020-2021,Fall,63,2020-09-02,2021_JP_R56,4.5,4,5,2.5,3.5,3.375,3.6,4.566666666666666,2.25,5,7,8,9,10,27,36,137,45,questionnaires,NA,NA,NA,NA,NA,NA
1283,Fall-2020,2020-11-04,2020,2020-2021,Fall,63,2020-09-02,2021_JP_R56,1,2.5,1.5,3,1,3.875,3.3,2.533333333333333,1.95,6,2,5,2,3,31,33,76,39,questionnaires,NA,NA,NA,NA,NA,NA
1285,Fall-2020,2020-11-11,2020,2020-2021,Fall,70,2020-09-02,2021_JP_R56,3.5,2,2.5,2.5,3,2.75,2.7,2.9,1.9,5,6,4,7,5,22,27,87,38,questionnaires,NA,NA,NA,NA,NA,NA
1286,Fall-2020,2020-11-04,2020,2020-2021,Fall,63,2020-09-02,2021_JP_R56,4.5,3,4.5,2,3,3.125,3.2,3.2,1.95,4,6,6,9,9,25,32,96,39,questionnaires,NA,NA,NA,NA,NA,NA
1287,Fall-2020,2020-11-05,2020,2020-2021,Fall,64,2020-09-02,2021_JP_R56,3.5,3,5,1,3.5,2.5,3.5,3.4,2.2,2,7,6,7,10,20,35,102,44,questionnaires,NA,NA,NA,NA,NA,NA
1288,Fall-2020,2020-11-05,2020,2020-2021,Fall,64,2020-09-02,2021_JP_R56,2.5,2.5,2.5,4,3.5,2.875,2.6,2.966666666666667,1.85,8,7,5,5,5,23,26,89,37,questionnaires,NA,NA,NA,NA,NA,NA
1289,Fall-2020,2020-11-06,2020,2020-2021,Fall,65,2020-09-02,2021_JP_R56,3.5,3.5,5,3,4.5,4,3.7,4.133333333333334,1.95,6,9,7,7,10,32,37,124,39,questionnaires,NA,NA,NA,NA,NA,NA
1290,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,2021_JP_R56,3,3.5,3,3.5,3,4.5,4.5,4.333333333333333,2.2,7,6,7,6,6,36,45,130,44,questionnaires,NA,NA,NA,NA,NA,NA
1291,Fall-2020,2020-11-10,2020,2020-2021,Fall,69,2020-09-02,2021_JP_R56,3.5,4,3,4,4.5,2.75,2.8,2.533333333333333,2.15,8,9,8,7,6,22,28,76,43,questionnaires,NA,NA,NA,NA,NA,NA
1293,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,2021_JP_R56,4,3.5,4.5,1.5,4,2.5,2.6,3.533333333333333,1.8,3,8,7,8,9,20,26,106,36,questionnaires,NA,NA,NA,NA,NA,NA
1294,Fall-2020,2020-11-12,2020,2020-2021,Fall,71,2020-09-02,2021_JP_R56,3,3,3,3,2.5,3.875,3.8,3.1666666666666665,2.2,6,5,6,6,6,31,38,95,44,questionnaires,NA,NA,NA,NA,NA,NA
1295,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,2021_JP_R56,3.5,4,3,3.5,3,4.25,4.4,3.966666666666667,2.2,7,6,8,7,6,34,44,119,44,questionnaires,NA,NA,NA,NA,NA,NA
1297,Fall-2020,2020-11-16,2020,2020-2021,Fall,75,2020-09-02,2021_JP_R56,4.5,3.5,1,2.5,3,2.875,1.8,2.3666666666666667,2.25,5,6,7,9,2,23,18,71,45,questionnaires,NA,NA,NA,NA,NA,NA
1298,Fall-2020,2020-11-13,2020,2020-2021,Fall,72,2020-09-02,2021_JP_R56,3,2.5,4,5,3.5,3,3.8,3.8333333333333335,2.4,10,7,5,6,8,24,38,115,48,questionnaires,NA,NA,NA,NA,NA,NA
1299,Fall-2020,2020-11-20,2020,2020-2021,Fall,79,2020-09-02,2021_JP_R56,2.5,3,4.5,3.5,4,2.875,3.1,3.933333333333333,1.85,7,8,6,5,9,23,31,118,37,questionnaires,NA,NA,NA,NA,NA,NA
1300,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,2021_JP_R56,4.5,3.5,3,3,3,3.125,4,4.466666666666667,2.4,6,6,7,9,6,25,40,134,48,questionnaires,NA,NA,NA,NA,NA,NA
1301,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,2021_JP_R56,3,3,2.5,2.5,4.5,2.875,3,3.2333333333333334,1.95,5,9,6,6,5,23,30,97,39,questionnaires,NA,NA,NA,NA,NA,NA
1302,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,2021_JP_R56,3.5,3.5,3.5,3,3.5,3.25,3.5,3.566666666666667,1.9,6,7,7,7,7,26,35,107,38,questionnaires,NA,NA,NA,NA,NA,NA
1303,Fall-2020,2020-11-18,2020,2020-2021,Fall,77,2020-09-02,2021_JP_R56,4,5,4.5,5,4.5,4.25,4.7,4.433333333333334,2.5,10,9,10,8,9,34,47,133,50,questionnaires,NA,NA,NA,NA,NA,NA
1304,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,2021_JP_R56,3,3,4,4.5,3.5,2.625,3.1,3.3,2.7,9,7,6,6,8,21,31,99,54,questionnaires,NA,NA,NA,NA,NA,NA
1305,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,2021_JP_R56,4,4,4.5,2.5,2,3,3.6,3.3,2.1,5,4,8,8,9,24,36,99,42,questionnaires,NA,NA,NA,NA,NA,NA
1306,Fall-2020,2020-11-17,2020,2020-2021,Fall,76,2020-09-02,2021_JP_R56,3.5,3.5,3,2.5,5,3.625,3.7,4.033333333333333,2.4,5,10,7,7,6,29,37,121,48,questionnaires,NA,NA,NA,NA,NA,NA
1307,Fall-2020,2020-11-19,2020,2020-2021,Fall,78,2020-09-02,2021_JP_R56,3.5,4,3.5,3,2,3.25,3.8,3.9,2.1,6,4,8,7,7,26,38,117,42,questionnaires,NA,NA,NA,NA,NA,NA
1308,Fall-2020,2020-11-23,2020,2020-2021,Fall,82,2020-09-02,2021_JP_R56,5,4,4,2,2.5,2.5,3.6,4.133333333333334,2.1,4,5,8,10,8,20,36,124,42,questionnaires,NA,NA,NA,NA,NA,NA
1309,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,2021_JP_R56,2.5,3,4.5,4,3.5,3,3.6,3.6666666666666665,2.3,8,7,6,5,9,24,36,110,46,questionnaires,NA,NA,NA,NA,NA,NA
1310,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,2021_JP_R56,4.5,3.5,3.5,1.5,4,2.75,3.5,2.6333333333333333,2.1,3,8,7,9,7,22,35,79,42,questionnaires,NA,NA,NA,NA,NA,NA
1311,Fall-2020,2020-11-25,2020,2020-2021,Fall,84,2020-09-02,2021_JP_R56,4,4.5,2.5,2,4.5,3.125,3.8,3.533333333333333,2.15,4,9,9,8,5,25,38,106,43,questionnaires,NA,NA,NA,NA,NA,NA
1312,Fall-2020,2020-12-02,2020,2020-2021,Fall,91,2020-09-02,2021_JP_R56,4.5,4.5,4,3.5,4,2.875,3.9,2.6,2.15,7,8,9,9,8,23,39,78,43,questionnaires,NA,NA,NA,NA,NA,NA
1313,Fall-2020,2020-11-30,2020,2020-2021,Fall,89,2020-09-02,2021_JP_R56,2.5,4.5,5,3,3.5,3.125,3.7,3.8333333333333335,1.75,6,7,9,5,10,25,37,115,35,questionnaires,NA,NA,NA,NA,NA,NA
1314,Fall-2020,2020-11-24,2020,2020-2021,Fall,83,2020-09-02,2021_JP_R56,2,2.5,4,1.5,5,2.875,2.9,3.9,1.9,3,10,5,4,8,23,29,117,38,questionnaires,NA,NA,NA,NA,NA,NA
1316,Fall-2020,2020-12-03,2020,2020-2021,Fall,92,2020-09-02,2021_JP_R56,3.5,3.5,2.5,3,4,3.625,4.2,4,2.3,6,8,7,7,5,29,42,120,46,questionnaires,NA,NA,NA,NA,NA,NA
1317,NA,2021-01-15,2021,NA,NA,NA,NA,2021_JP_R56,3,2.5,3.5,3,3,3.125,3.3,3.566666666666667,2.25,6,6,5,6,7,25,33,107,45,questionnaires,NA,NA,NA,NA,NA,NA
