participant_id,participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,source,grit_overall,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,catch_question,catch_question_1,catch_question_2,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3,grit_interest,grit_effort,adhd_1_sig,adhd_2_sig,adhd_3_sig,adhd_4_sig,adhd_5_sig,adhd_6_sig,sandia_1_correct,sandia_2_correct,sandia_3_correct,sandia_4_correct,sandia_5_correct,sandia_6_correct,sandia_7_correct,sandia_8_correct,sandia_9_correct,ucmrt_1_correct,ucmrt_2_correct,ucmrt_3_correct,ucmrt_4_correct,ucmrt_5_correct,ucmrt_6_correct,ucmrt_7_correct,ucmrt_8_correct,ucmrt_9_correct
SEP_3_0028,R_sgMTvDxKDv7Ydbj,Spring-2018,2018-04-14T15:24:03Z,2018,2017-2018,Spring,82,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.875,NA,NA,NA,1.8,4.4,3.6,4.2,3.4,0,3,6.75,3,2,2,1,2,3,2,2,2,2,3,2,4,5,1,3,2,2,5,2,3,3,5,5,2,4,4,3,1,4,5,5,1,1,3,3,1,3,5,4,1,3,5,3,3,1,5,1,2,3,2,5,3,4,3,1,5,4,1,1,1,4,4,3,7,1,6,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.25,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0029,R_3GfxjTROVeyrOwR,Spring-2018,2018-04-14T19:41:06Z,2018,2017-2018,Spring,82,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.625,NA,NA,NA,3.6,2.9,2.8,2.6,4,0,3,4.25,2,4,3,2,3,3,2,2,4,3,2,4,2,3,4,4,4,2,3,3,3,2,2,2,3,2,2,3,3,2,4,4,4,4,2,2,4,3,2,4,4,2,4,4,2,3,4,2,2,4,2,4,3,2,2,4,4,3,2,3,4,4,3,3,5,4,5,5,4,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,2.5,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0030,R_2VQiTWx4TMH9mj8,Spring-2018,2018-04-15T17:33:23Z,2018,2017-2018,Spring,83,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,3,NA,NA,NA,2.2,3.1,3.6,3.2,3.9,0,2,4.5,3,2,3,1,3,2,2,2,3,2,3,2,2,2,1,3,3,3,4,3,3,3,4,2,2,2,2,3,2,4,4,4,2,2,2,2,3,5,4,4,1,4,4,2,2,3,3,2,2,3,3,4,1,2,3,2,5,3,1,3,2,5,3,3,6,2,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,3.25,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0031,R_Ojyley61EtUT4f7,Spring-2018,2018-04-16T23:03:57Z,2018,2017-2018,Spring,84,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.875,NA,NA,NA,2.7,5,2.9,4.6,3.7,1,4,4,2,2,2,2,4,3,2,2,2,4,3,3,5,4,3,4,4,5,5,2,4,4,4,4,5,5,5,1,4,3,4,5,1,1,4,3,1,1,4,4,2,3,4,4,1,2,5,4,3,4,1,5,3,3,4,1,4,4,1,1,4,4,5,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,3,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0032,R_33dQCB18mhj9vrP,Spring-2018,2018-04-26T15:37:40Z,2018,2017-2018,Spring,94,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.75,NA,NA,NA,3.8,2.9,3.5,2.8,2.7,0,1,5.125,2,3,3,1,3,2,2,2,2,1,2,3,5,3,4,3,3,2,4,2,4,4,2,2,3,2,3,4,2,3,2,4,4,2,5,2,3,4,3,2,4,4,4,3,3,4,3,2,3,3,4,3,4,3,4,3,2,4,2,3,4,4,2,2,6,3,5,3,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0033,R_11Z9C9cYljya9IT,Spring-2018,2018-04-29T16:02:55Z,2018,2017-2018,Spring,97,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.625,NA,NA,NA,2.7,2.7,3.3,3.7,3.5,0,1,6,4,3,3,3,3,2,3,2,1,1,3,3,3,3,4,4,3,4,2,3,4,3,2,5,4,3,4,4,2,3,3,4,2,3,4,4,2,4,4,5,4,4,4,2,2,2,4,3,3,3,3,3,4,2,4,4,4,4,2,4,1,4,3,3,6,2,6,2,6,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.25,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0034,R_OxvFv09FdUuwDh7,Spring-2018,2018-05-01T13:48:21Z,2018,2017-2018,Spring,99,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.125,NA,NA,NA,1.6,4,2.3,3.7,3.7,1,5,6.375,2,2,1,2,3,2,3,4,3,4,5,5,4,1,1,4,5,3,4,2,4,3,4,5,5,5,5,3,2,1,5,5,1,2,3,4,1,2,5,5,1,1,2,5,4,5,5,4,3,4,4,4,2,5,2,2,5,5,2,2,2,5,3,3,7,1,3,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.25,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0035,R_1pAQlVOVFZEEsfn,Spring-2018,2018-05-02T13:36:32Z,2018,2017-2018,Spring,100,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,3.25,NA,NA,NA,2.3,3.4,3.2,3.8,4.3,1,4,6.875,2,3,4,1,4,2,1,1,2,3,3,4,4,2,3,4,5,4,4,3,3,4,4,4,2,2,3,3,2,3,4,5,2,1,4,2,3,4,4,5,2,5,4,5,1,3,3,3,2,5,1,4,1,1,5,2,5,3,1,2,3,5,2,3,7,2,7,1,7,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0036,R_2Qld6TECiEIsneU,Spring-2018,2018-05-02T21:13:15Z,2018,2017-2018,Spring,100,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2.5,NA,NA,NA,3.1,4.3,2.9,4,4.3,1,4,5.125,3,3,2,2,3,3,3,3,4,4,3,4,2,2,4,4,4,4,4,2,3,2,3,3,3,2,4,2,3,2,4,4,1,1,2,3,2,2,4,4,3,3,4,4,1,2,4,2,2,4,1,4,3,1,4,1,4,2,1,1,3,4,4,2,5,2,5,3,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,2.25,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0037,R_e2U2cXeO9X9p1Ml,Spring-2018,2018-05-04T15:18:57Z,2018,2017-2018,Spring,102,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,2,NA,NA,NA,3.1,3.6,2.3,4,4.3,1,6,5.75,1,3,2,2,2,1,3,2,4,5,5,5,5,5,4,5,4,5,4,4,4,2,2,5,5,4,4,4,1,2,4,5,4,2,4,5,3,2,5,5,5,3,4,5,2,1,3,1,3,5,1,3,4,1,4,1,2,2,1,2,2,5,3,4,7,3,5,2,5,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.5,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0038,R_1QDWBSvO6paswEN,Spring-2018,2018-05-10T14:38:46Z,2018,2017-2018,Spring,108,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,3.25,NA,NA,NA,2.1,3,3.5,4,4.1,1,4,4.25,3,3,2,1,3,4,1,1,4,2,3,5,5,3,2,3,1,1,2,1,4,4,4,4,3,2,4,2,2,2,5,5,3,2,1,4,1,2,4,5,1,3,5,4,2,1,1,4,2,5,1,2,2,2,5,2,4,4,1,2,4,5,1,1,6,2,3,3,3,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0039,R_1KqWg5VADw8fdFb,Spring-2018,2018-05-10T13:52:00Z,2018,2017-2018,Spring,108,1/23/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0040,R_1l64QyyL19QxcCZ,Fall-2018,2018-09-10T10:35:29Z,2018,2018-2019,Fall,5,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2017-2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEP_3_0041,R_Tk3MoAueH35wwBX,Fall-2018,2018-09-25T18:54:16Z,2018,2018-2019,Fall,21,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.5,0.666666667,0.666666667,0.666666667,3.1,2.7,3.7,3.9,4.3,0,2,5.5,3,4,3,2,3,3,3,3,3,2,2,4,1,2,3,3,4,4,4,2,4,3,4,2,2,4,2,4,4,5,5,5,3,3,4,2,3,5,4,5,2,4,4,4,1,2,3,2,3,4,1,4,2,1,3,3,4,4,1,3,4,5,2,2,6,2,4,3,5,2,7,3,4,5,2,5,7,6,2,1,5,1,6,4,8,7,1,6,5,7,3,7,5,3,2,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0
SEP_3_0042,R_1F3trTJwskSTOZ1,Fall-2018,2018-09-26T16:35:10Z,2018,2018-2019,Fall,22,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3,0.611111111,0.777777778,0.444444444,2.3,3.8,3.6,3.7,3.9,0,3,5.25,3,2,2,1,3,3,2,2,3,3,2,3,4,3,2,2,4,3,5,2,4,3,4,3,3,3,4,2,2,3,4,5,3,2,3,3,2,3,4,5,2,4,4,2,3,2,4,4,3,4,3,4,2,2,4,3,4,4,2,3,3,5,4,3,6,2,3,2,2,2,6,1,4,5,2,5,7,6,2,1,3,1,6,5,8,1,6,6,4,7,4,6,4,2.75,3.25,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1
SEP_3_0043,R_1pX0KZlHQVOU3MW,Fall-2018,2018-09-27T13:54:34Z,2018,2018-2019,Fall,23,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.5,0.555555556,0.555555556,0.555555556,2.5,3.4,3.3,3.3,3,0,3,5.25,2,2,2,1,2,3,3,3,2,3,4,3,3,4,3,3,2,3,4,3,3,3,4,4,2,3,3,4,3,3,3,4,3,2,3,2,3,3,3,3,2,4,3,2,3,2,4,3,3,4,3,4,2,4,4,3,4,3,3,3,2,4,4,3,6,3,4,3,5,3,6,2,4,5,2,5,7,5,3,1,4,2,6,4,8,7,1,6,2,8,4,6,5,2.25,2.75,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
SEP_3_0044,R_2tosxXcib0FX6tW,Fall-2018,2018-09-27T20:59:20Z,2018,2018-2019,Fall,23,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.5,0.333333333,0.333333333,0.333333333,2.2,4.7,4.5,3.2,4.7,0,1,4.625,3,2,4,1,3,3,1,1,2,1,2,3,3,4,2,2,4,3,5,3,5,2,4,2,1,1,3,2,1,4,5,4,3,1,2,3,2,1,3,5,2,5,5,2,1,4,5,5,2,5,1,5,1,1,4,1,5,4,1,1,5,5,5,1,6,2,2,5,6,3,4,3,4,5,2,5,2,7,2,6,4,6,6,6,8,4,1,4,2,7,5,5,4,3.25,3.75,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
SEP_3_0045,R_3kAJqVAVkM5tiR3,Fall-2018,2018-09-28T12:25:51Z,2018,2018-2019,Fall,24,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.75,0.555555556,0.666666667,0.444444444,2,4.9,4.8,3.3,3.8,0,2,7,3,1,3,1,4,4,1,1,1,1,1,1,5,5,1,1,4,1,5,2,5,5,5,2,1,1,5,1,1,5,2,5,1,1,5,2,2,1,5,5,1,5,5,1,1,3,5,1,1,5,4,4,1,1,3,1,5,5,1,1,1,5,5,3,7,1,7,1,7,1,7,1,4,5,2,5,7,7,2,1,4,5,6,5,8,6,6,6,2,7,4,3,5,3.5,4,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
SEP_3_0046,R_3k5NVYaUl8vW97d,Fall-2018,2018-09-28T16:54:27Z,2018,2018-2019,Fall,24,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.375,0.5,0.666666667,0.333333333,2.4,4,3.6,3.2,3.5,0,1,3.875,2,2,2,2,2,2,3,2,2,3,2,3,2,3,1,1,2,3,4,4,5,3,4,4,4,4,4,3,3,3,4,4,3,1,2,3,4,3,4,3,2,4,4,3,3,2,4,2,3,4,4,4,1,2,4,1,3,4,2,2,3,4,4,3,3,3,3,3,3,4,4,4,4,5,2,5,7,6,2,1,4,1,6,7,8,1,3,6,4,8,3,7,5,2,2.75,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
SEP_3_0047,R_1GQccJukLTMgvyY,Fall-2018,2018-09-28T20:31:46Z,2018,2018-2019,Fall,24,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.5,0.444444444,0.555555556,0.333333333,1.8,4.2,4.6,3.3,3.5,0,2,5,3,1,2,1,4,3,1,1,2,1,1,2,4,4,2,2,2,3,4,3,4,4,4,4,1,3,4,3,2,5,2,4,2,2,4,2,3,2,4,4,1,5,5,1,2,4,4,4,1,4,2,4,1,1,3,1,5,5,1,1,1,5,5,3,6,3,5,3,5,4,5,3,4,5,2,5,7,7,2,1,3,1,4,5,8,5,1,8,2,7,8,8,5,3,4,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
SEP_3_0048,R_p60Rb4Y6EuByqTD,Fall-2018,2018-10-04T15:01:57Z,2018,2018-2019,Fall,30,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.625,0.833333333,0.888888889,0.777777778,4.3,2.6,4,3.9,3.5,0,1,4.75,2,4,3,2,3,2,2,1,2,1,1,4,2,3,5,3,4,5,2,1,5,5,2,1,2,3,4,3,5,4,4,5,5,4,4,2,2,4,5,3,5,5,5,4,3,2,3,5,2,5,1,3,5,2,2,4,2,5,1,4,5,4,3,3,5,2,4,3,3,3,5,3,4,5,2,8,7,6,2,1,8,2,6,5,8,7,5,6,5,8,5,7,5,2.5,2.75,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
SEP_3_0049,R_1C721EKxLacrNu9,Fall-2018,2018-10-05T11:20:04Z,2018,2018-2019,Fall,30,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.25,0.777777778,0.666666667,0.888888889,2.3,3.9,3.7,4.7,3.7,0,1,5.875,3,2,1,1,4,3,1,1,1,2,4,3,2,1,2,4,4,5,3,2,4,5,4,2,2,4,4,1,2,4,4,5,1,2,2,4,1,2,4,4,2,5,2,2,3,1,4,2,2,4,1,4,2,1,5,2,4,4,2,2,1,4,3,2,6,2,6,3,6,2,6,2,4,5,2,5,7,6,2,1,5,7,6,7,8,7,6,6,5,7,5,6,5,2.75,3.75,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
SEP_3_0050,R_3s6aPkWuuah1AzX,Fall-2018,2018-10-05T14:12:13Z,2018,2018-2019,Fall,31,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.5,0.777777778,0.666666667,0.888888889,2.4,3.2,3.8,4.2,3.4,0,2,3.625,2,3,2,2,3,3,3,2,3,3,2,3,3,3,2,2,2,4,4,2,3,4,3,3,2,4,3,4,2,3,4,4,2,1,3,3,2,3,4,5,3,4,4,2,3,1,4,4,2,4,1,3,2,3,4,2,4,3,3,3,2,5,1,1,4,4,2,4,3,4,3,3,4,5,2,5,2,5,2,1,8,1,6,5,8,7,5,6,2,7,5,6,5,2.5,2.5,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
SEP_3_0051,R_D6Ij2RC5fZ5QYlb,Fall-2018,2018-10-05T18:18:04Z,2018,2018-2019,Fall,31,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.875,0.888888889,1,0.777777778,3.6,2,3.4,3.8,3.3,0,2,5.5,3,3,3,1,3,2,2,2,2,2,3,4,1,2,4,5,2,4,1,2,4,4,2,2,1,4,2,4,4,2,4,4,2,3,3,2,2,3,4,4,4,4,4,4,3,2,1,2,3,2,2,3,3,3,2,4,3,4,1,4,2,5,1,1,6,2,4,2,5,2,5,2,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,2,7,5,5,5,2.75,3,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
SEP_3_0052,R_zYXbCZM3TDwXYsx,Fall-2018,2018-10-10T01:58:21Z,2018,2018-2019,Fall,35,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.125,0.555555556,0.777777778,0.333333333,1.4,3.2,3.7,3.6,4.3,0,0,5.75,3,3,2,1,3,3,1,1,2,2,2,3,3,3,1,2,3,4,4,3,4,4,4,5,4,2,2,4,1,2,5,4,2,3,2,4,3,3,3,5,2,4,5,3,1,1,5,4,1,4,1,4,1,1,3,3,5,4,1,3,1,5,3,2,7,1,5,2,5,3,5,2,4,5,2,5,7,6,2,1,8,7,6,4,8,6,7,6,1,8,3,7,5,2.75,3.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
SEP_3_0053,R_3exbvX98LbQ0pUi,Fall-2018,2018-10-11T16:28:48Z,2018,2018-2019,Fall,37,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.75,0.388888889,0.444444444,0.333333333,1.5,2.1,3.4,3.1,4.5,0,2,4.25,3,2,3,2,3,4,4,3,3,1,1,4,2,2,4,2,5,3,4,2,2,1,5,5,3,4,2,4,1,3,5,5,5,4,2,5,3,4,5,5,1,4,4,3,1,4,2,3,5,4,3,2,1,3,1,5,5,5,2,3,1,5,1,1,6,4,4,4,4,4,4,4,4,5,2,5,3,6,2,6,4,2,7,7,6,1,6,6,2,7,5,3,3,3.25,2.25,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0
SEP_3_0054,R_1H0uebyOmmLqki1,Fall-2018,2018-10-11T16:57:00Z,2018,2018-2019,Fall,37,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.75,0.555555556,0.555555556,0.555555556,2.3,4.1,3.8,3.5,4.1,0,2,6,2,2,2,1,3,2,2,2,1,1,2,3,4,4,1,2,4,2,5,3,4,4,4,4,2,4,4,2,4,3,3,4,3,2,3,4,2,4,4,5,1,4,4,3,1,4,5,2,3,4,1,5,1,1,4,1,4,4,1,2,4,5,3,1,7,2,4,2,6,2,6,1,4,5,2,6,7,6,2,5,8,7,6,7,8,7,4,6,1,8,5,2,5,2.25,3.25,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
SEP_3_0055,R_ClDQVx2dFoGujzH,Fall-2018,2018-10-11T16:57:32Z,2018,2018-2019,Fall,37,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,2.875,0.5,0.555555556,0.444444444,2.6,3.1,4.6,3.3,4.6,0,1,4,3,3,4,1,1,2,1,2,1,1,2,2,5,2,2,2,3,5,4,1,5,3,4,1,1,3,3,2,1,5,5,5,5,3,1,3,3,5,4,5,3,5,5,1,1,5,4,3,2,5,4,4,1,1,4,2,5,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,4,5,2,3,7,5,6,1,5,2,6,5,8,3,4,4,2,7,5,6,4,2.5,3.25,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1
SEP_3_0056,R_sF0Kck9crTMGket,Fall-2018,2018-10-11T17:45:21Z,2018,2018-2019,Fall,37,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.25,0.722222222,0.777777778,0.666666667,1.5,3.1,4.6,3.9,4.1,0,1,7,3,2,4,2,4,3,2,2,2,2,1,1,4,2,1,2,4,3,3,1,5,3,4,4,1,3,3,3,1,4,4,5,2,2,4,4,1,4,3,5,1,4,5,1,1,3,3,4,1,4,2,4,1,2,4,3,4,5,1,3,1,5,3,2,7,1,7,1,7,1,7,1,4,5,2,5,7,6,2,1,4,2,1,5,8,1,2,6,5,7,5,8,5,3.5,3,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1
SEP_3_0057,R_3OlC1qycUgdwPQU,Fall-2018,2018-10-12T13:11:10Z,2018,2018-2019,Fall,38,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.25,0.388888889,0.444444444,0.333333333,2.5,2.9,3.5,3.5,4.1,0,1,5.25,3,2,4,2,4,3,2,2,2,2,3,3,2,2,2,3,3,3,4,2,4,3,3,4,2,2,2,3,2,3,4,4,2,3,2,4,2,4,2,4,3,4,4,2,1,2,4,4,4,4,2,4,3,1,4,4,3,4,1,3,3,4,2,3,5,2,3,2,5,3,6,2,4,5,2,7,7,7,2,1,2,6,6,7,8,3,1,6,1,8,3,7,5,3.5,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
SEP_3_0058,R_XjkPENP1JgAWI6d,Fall-2018,2018-10-12T15:18:44Z,2018,2018-2019,Fall,38,9/5/2018,2017-2023_Generic_Post_Survey,post-study-survey_2018-2019,3.375,0.555555556,0.666666667,0.444444444,1.5,3.7,3.9,3.6,4.3,0,0,4.25,2,2,3,1,4,3,1,1,2,1,1,2,1,3,1,3,4,4,4,3,5,3,5,4,4,4,5,2,1,2,5,5,3,3,2,4,2,3,5,5,1,5,5,2,2,4,5,2,2,4,3,4,1,2,3,3,5,5,1,3,1,5,3,2,3,3,4,2,1,1,4,4,4,5,2,5,7,6,3,1,1,1,6,5,8,7,1,1,2,7,3,8,5,3,3.75,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1
