participant_id,date,participant_id_dataset,grit_1,grit_2,grit_3,grit_4,grit_5,catch_question,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,catch_question_1,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,catch_question_2,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3
69200,2020-10-27T00:10:43Z,R_1QDTV7VyoTf4jKG,1,2,2,3,3,2,4,2,3,3,2,4,3,2,4,2,4,4,3,2,3,4,3,4,2,2,3,2,2,2,4,2,4,3,3,4,3,2,2,4,4,3,3,2,3,3,3,3,4,4,2,4,2,4,4,1,2,3,4,3,3,2,3,4,3,3,2,11,8,7,9,10,8,9,9,5,5,6,8,1,4,1,1,5,8,6,3,8,6,2,3,8,4
69836,2020-10-27T13:58:04Z,R_Y31YukcQvezNbj3,3,2,4,3,3,3,4,2,3,4,3,3,2,3,4,3,4,2,4,3,2,3,4,4,3,5,4,3,4,3,4,4,4,3,4,3,4,5,3,2,2,3,2,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,4,3,4,4,5,4,4,3,4,11,9,9,10,9,11,11,7,7,6,5,7,7,5,4,7,5,8,4,3,8,4,8,6,7,8
68117,2020-10-27T20:22:00Z,R_xAzMIM7WNcgyWfT,1,3,2,1,2,4,2,2,3,4,4,3,3,4,3,1,1,5,2,2,3,4,4,4,3,4,4,3,4,3,4,4,4,3,4,4,3,4,4,2,4,4,3,3,3,4,3,3,3,4,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,5,3,7,7,8,7,8,8,8,8,4,3,7,3,6,4,5,3,4,4,6,6,6,4,5,7,6,6
69635,2020-10-28T20:01:36Z,R_1duhWU0aYo3yLHi,4,3,4,1,3,4,1,2,2,2,2,2,3,4,2,4,4,5,3,4,4,5,2,2,2,2,3,3,2,3,3,4,4,5,2,2,2,3,4,4,3,4,3,3,3,4,3,4,5,2,2,3,4,4,4,3,3,4,2,4,4,2,2,2,5,2,2,12,6,12,6,12,6,12,6,7,1,6,1,4,5,4,8,8,1,1,2,3,5,2,3,4,8
69232,2020-10-28T21:25:39Z,R_rihVct8ZkWvHk9r,3,4,1,2,3,4,3,3,2,3,2,2,4,5,4,2,3,3,2,4,2,2,1,2,3,4,2,2,3,3,2,4,4,5,4,2,2,3,4,3,2,4,3,3,3,4,2,4,2,2,2,4,4,4,3,3,2,4,2,3,3,1,3,3,4,1,1,11,7,9,8,10,8,11,7,5,2,1,2,1,3,2,6,5,8,7,6,6,2,7,4,7,5
69937,2020-10-30T15:31:38Z,R_3n9seW2b7WR7A0I,3,2,2,1,2,1,2,2,1,4,2,3,2,3,4,2,2,2,3,4,1,5,4,3,2,4,2,4,4,3,4,4,3,5,2,1,3,2,2,3,3,3,4,3,3,3,2,2,3,2,2,3,2,2,3,4,2,3,2,3,3,2,2,3,4,2,1,8,7,9,8,8,7,9,7,5,2,6,2,1,8,2,4,6,8,5,6,6,5,8,5,7,5
69227,2020-10-31T10:55:36Z,R_210POfZex32g4GE,3,2,4,2,4,2,4,4,4,4,3,2,5,3,3,2,4,2,4,4,5,2,4,2,4,4,2,3,3,2,3,4,3,3,2,3,2,4,3,1,3,3,2,3,2,4,2,1,3,3,4,3,2,4,3,2,3,3,3,3,3,3,2,2,3,3,4,11,7,9,9,9,9,9,9,5,7,6,2,1,8,7,6,7,7,7,6,8,2,7,3,7,7
69661,2020-10-31T12:23:06Z,R_3QY5CumGAgU2UcE,2,2,2,2,2,4,2,3,3,2,4,2,4,4,4,4,4,4,5,2,3,4,3,3,4,4,3,3,3,3,3,2,3,3,3,4,3,4,2,4,4,4,3,3,3,4,3,3,3,3,3,3,3,2,3,2,2,2,4,3,3,3,4,3,5,3,3,10,8,10,10,9,9,10,9,5,7,6,3,1,3,2,4,7,8,1,4,6,2,7,5,3,5
68846,2020-11-01T03:51:35Z,R_1MGjYqu2dzRAxfX,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,3,4,2,2,3,4,3,4,3,2,3,3,4,4,3,4,3,2,3,4,3,3,4,4,3,3,4,2,3,3,4,3,3,4,4,3,3,4,3,4,4,3,4,10,10,9,10,9,10,9,10,7,5,4,7,5,6,7,6,6,8,7,6,1,7,2,1,5,5
68222,2020-11-02T11:34:39Z,R_1l4eLATKaDfvMFX,3,3,3,1,1,4,1,1,1,1,5,1,5,5,5,5,5,1,1,4,2,5,5,1,5,2,5,3,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,2,5,4,2,7,7,7,12,7,12,12,12,5,2,6,2,1,3,8,6,2,8,1,7,5,7,5,8,6,4
68650,2020-11-02T11:45:09Z,R_3n2RzBLGd0by3dJ,2,4,3,1,4,4,3,2,1,3,2,2,3,3,2,2,2,4,4,2,2,4,4,2,4,4,3,3,4,4,4,4,4,5,2,4,3,3,3,5,4,4,3,4,4,4,2,5,4,2,2,2,1,4,3,2,2,3,2,2,4,2,4,2,4,3,3,11,7,8,8,8,9,10,8,5,7,5,2,1,6,1,6,7,8,1,5,6,5,7,5,7,5
67732,2020-11-02T22:01:28Z,R_OkBfgw3MMST3dUl,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,9,9,9,9,9,9,9,9,8,4,8,5,5,3,7,7,6,5,7,6,3,4,8,4,8,2
68271,2020-11-02T23:18:49Z,R_1IzwiPjJntmOS48,3,2,3,1,1,1,3,2,3,3,3,4,4,5,3,4,4,2,2,5,4,4,4,3,2,4,2,2,2,4,4,3,4,5,2,3,4,2,3,3,3,4,2,3,5,2,2,4,4,5,3,2,3,2,5,3,3,3,4,2,4,1,3,4,4,2,4,9,10,8,6,6,9,9,10,5,7,6,2,1,6,2,6,5,8,1,2,6,5,8,5,6,5
69393,2020-11-07T21:26:26Z,R_2bVn8XsNvHiK3YY,3,2,1,1,4,4,1,2,1,2,2,2,4,4,1,4,3,4,2,4,1,5,2,4,2,5,4,5,2,4,1,5,5,5,4,2,4,2,3,4,2,5,2,4,3,3,1,2,4,2,1,5,4,4,5,2,3,2,3,4,5,1,4,4,5,1,2,12,8,8,7,8,7,11,6,5,3,6,2,1,5,1,6,5,8,7,5,6,2,7,3,5,5
68777,2020-11-08T18:19:25Z,R_2c8bf73ZVYfFkId,2,3,2,2,2,4,2,2,2,5,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,1,2,1,3,2,3,2,4,2,4,4,3,3,3,1,5,4,4,2,4,2,5,5,4,4,5,2,3,3,2,5,5,1,4,5,3,2,4,5,4,3,6,12,6,12,6,12,6,12,1,5,6,2,5,4,3,6,6,8,3,1,6,2,7,8,5,5
69956,2020-11-08T19:55:07Z,R_3Rxr4K3dgYPBBUA,1,1,2,2,2,4,3,3,2,2,3,4,3,3,3,2,3,2,3,4,3,3,2,4,3,2,2,3,2,3,4,3,4,2,2,3,3,4,3,3,2,3,4,3,2,3,4,3,3,2,2,3,3,4,2,2,3,3,2,3,4,3,2,2,3,4,2,9,10,10,10,9,10,9,10,4,3,6,7,7,2,8,2,7,3,1,3,3,8,1,3,7,7
67878,2020-11-09T09:38:04Z,R_3kzTTQWhDOG0PXu,3,4,3,3,3,4,3,3,4,3,2,3,3,3,2,3,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4,3,4,3,4,3,4,4,3,3,4,3,3,4,3,4,3,4,4,11,10,11,10,9,10,11,10,4,3,6,6,4,7,4,3,1,7,1,4,3,2,2,2,1,7
69884,2020-11-09T13:27:30Z,R_1lnrZFzAfnqGopt,3,1,3,2,3,4,2,1,2,3,1,2,4,5,1,4,4,4,4,4,4,5,4,3,2,4,1,4,2,2,4,5,5,5,2,1,4,2,3,5,2,5,3,4,4,3,2,5,3,2,1,4,4,4,3,3,1,3,1,3,5,1,2,3,5,3,3,10,8,7,8,10,8,10,8,6,2,6,3,8,4,5,6,4,8,7,8,7,2,8,5,2,5
68414,2020-11-12T15:44:34Z,R_2wv23Y77HcQK6gz,4,1,4,1,1,4,3,2,1,3,2,2,2,5,2,2,4,4,2,5,3,4,2,2,3,4,2,4,3,3,4,3,4,4,4,3,3,2,3,3,4,3,2,3,4,3,2,1,2,4,4,3,4,2,4,1,1,3,1,4,2,1,1,5,5,5,5,11,7,9,7,11,7,11,7,5,7,4,2,1,4,2,6,5,8,3,1,6,2,7,3,7,4
68811,2020-11-12T16:52:05Z,R_2aCTjywMxnkrMLA,3,2,3,1,3,4,2,1,1,2,3,2,3,3,4,2,2,4,3,4,3,5,1,4,4,1,2,3,3,1,3,4,4,5,3,2,2,4,3,4,2,4,2,5,4,2,1,3,3,4,2,4,4,4,4,2,1,4,2,4,4,1,3,1,5,2,2,10,8,7,10,7,9,8,9,1,2,2,2,1,3,1,4,6,8,3,3,6,2,7,6,2,5
68296,2020-11-06T15:59:19Z,R_3TNvBnxjvUD4Jln,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,3,4,3,4,3,4,2,4,4,4,2,3,4,3,3,4,2,4,4,5,5,3,3,4,3,3,2,3,3,2,3,3,2,4,3,4,3,4,3,2,4,3,4,3,2,4,4,1,1,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,5,7,6,3,2,4,2,6,6,8,7,5,8,5,7,5,1,6
68175,2020-11-15T18:09:34Z,R_2ZBrifrVms1uF77,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,4,8,4,8,7,2,3,3,6,4,1,7,6,1,4,6,7,5
69865,2020-11-16T13:45:52Z,R_3lEpfmRtOeI2HuK,2,3,2,1,4,4,3,2,1,2,2,4,1,2,3,3,2,3,4,2,4,4,4,3,3,2,3,3,2,3,4,4,3,2,3,3,2,3,4,4,3,3,2,4,2,2,3,4,3,2,3,3,2,3,2,4,3,3,2,3,4,3,3,2,3,4,3,8,7,8,7,10,7,10,7,5,7,6,2,1,8,2,6,5,8,7,5,6,5,8,5,1,5
69224,2020-11-16T14:31:17Z,R_1M0Bq4le0hDpmyQ,3,2,2,3,2,4,2,3,3,3,4,3,4,5,2,4,4,2,4,5,2,3,4,4,4,2,2,4,2,4,3,4,3,2,3,1,4,2,2,4,4,2,4,2,3,3,3,4,4,4,2,2,1,2,4,2,4,3,1,4,3,1,1,4,4,5,3,10,8,10,10,10,8,8,7,8,1,1,3,8,3,7,4,4,8,7,7,4,6,1,5,4,6
69337,2020-11-17T13:33:34Z,R_2Pp4KkGWCeSpIM3,2,2,2,1,1,4,1,1,1,3,4,3,2,4,3,4,4,2,4,3,4,1,1,4,4,2,3,2,3,4,4,4,4,4,2,3,2,2,3,3,3,3,3,3,4,4,3,4,2,2,3,4,2,4,3,3,4,4,4,3,3,3,2,3,5,3,2,11,7,10,10,9,8,8,9,5,2,8,2,1,8,2,8,6,8,3,7,6,2,8,3,5,5
68854,2020-11-17T16:08:00Z,R_sYw5levgP1l1aKZ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,6,7,1,8,7,2,4,6,8,8,3,1,4,1,3,5,7,5
68900,2020-11-18T13:41:37Z,R_1IL80YmCfH5H6nZ,3,2,2,2,2,4,1,2,2,3,3,4,4,3,2,2,4,4,3,3,4,2,4,5,2,2,1,3,2,1,3,2,4,5,3,2,4,2,2,4,3,2,2,2,1,4,4,2,4,4,2,4,2,4,4,1,4,3,2,5,2,2,3,2,4,1,4,11,7,11,7,11,8,11,7,2,2,1,2,8,2,1,6,5,8,2,2,6,5,7,3,5,5
68669,2020-11-19T13:22:28Z,R_9LjVOEKfxr9C9TX,1,2,2,3,2,2,1,2,2,4,3,4,3,4,4,4,4,3,4,3,4,4,3,3,4,3,3,4,5,4,4,3,4,3,3,4,4,3,3,3,4,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,8,9,8,10,9,8,9,8,5,5,6,4,5,5,4,5,5,4,4,5,6,5,6,5,6,4
68676,2020-11-19T19:09:15Z,R_ysEfPZiBX0l6FH3,3,3,4,2,3,3,3,2,3,3,2,2,3,4,3,2,2,3,3,4,3,5,3,3,4,3,4,4,3,2,4,4,4,5,2,2,3,2,2,3,5,4,2,4,3,3,4,2,3,4,3,3,2,2,4,2,3,3,2,4,4,2,2,1,5,3,2,10,8,10,9,9,8,10,10,5,1,6,2,6,4,1,6,6,8,2,4,8,2,7,5,8,5
69428,2020-11-21T13:55:26Z,R_8w7NLkIiZq4bw4h,2,3,1,2,2,4,1,3,2,2,2,4,4,4,2,3,5,5,3,4,3,2,3,2,4,4,4,4,4,4,4,4,4,5,2,2,4,2,2,2,4,4,2,2,4,3,4,2,4,2,4,4,2,5,5,2,1,3,2,4,3,1,2,2,4,4,4,7,11,7,11,7,11,7,11,4,2,5,2,1,2,7,1,7,8,7,2,6,8,7,8,7,8
69924,2020-11-22T13:01:40Z,R_3QWWnc7EzCdsehH,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,8,10,9,9,9,9,9,6,3,5,6,7,4,8,7,4,6,7,4,6,3,6,6,5,3
69749,2020-11-22T19:45:03Z,R_2uEZ41fSkiPioeY,2,3,2,4,3,4,3,2,2,2,3,2,4,3,4,1,3,4,2,4,2,3,3,5,2,3,2,4,3,2,3,2,4,3,2,3,4,5,3,3,2,2,3,2,4,4,3,2,2,2,3,4,3,3,2,2,3,2,1,3,3,4,3,3,2,3,2,9,10,8,10,8,11,8,9,6,6,2,4,3,6,4,5,4,8,4,7,8,2,3,6,2,4
69919,2020-11-24T01:40:50Z,R_3dN9CaYaj53uERe,2,3,2,2,3,3,3,2,2,4,1,3,4,2,2,1,1,2,2,2,1,2,2,3,1,2,1,2,3,1,5,4,4,4,2,2,3,4,2,3,4,4,2,3,4,5,2,4,4,1,3,4,4,3,3,4,3,4,2,4,2,1,1,1,4,3,2,11,8,8,8,8,11,11,8,5,2,5,7,4,7,4,1,6,8,4,3,3,5,3,5,7,5
69712,2020-11-17T23:38:21Z,R_3MKUE44EZ2VlsV9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,3,4,3,1,4,2,2,2,2,2,4,4,4,2,4,3,2,2,4,3,3,3,3,4,2,4,3,2,3,4,4,3,4,4,4,3,4,5,2,3,4,5,4,5,5,4,3,5,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,5,6,6,6,7,6,8,6,7,6,5,7,6,2,5
69760,2020-11-25T11:35:03Z,R_vkQqvWQJGoXFkvT,2,3,3,2,2,3,2,3,3,4,4,4,4,4,3,4,4,3,4,4,3,5,4,2,2,2,1,3,2,3,3,4,3,5,3,2,4,3,3,2,4,4,3,3,3,3,2,2,4,3,3,4,1,2,4,3,3,3,3,3,3,3,3,2,4,3,3,9,10,8,8,9,9,10,9,8,3,5,6,5,3,6,3,4,7,1,3,3,3,5,7,3,8
68899,2020-11-25T19:06:15Z,R_3Eb8kHH3ayjJuC7,1,3,3,1,3,4,1,1,2,2,2,3,5,5,5,2,4,4,1,4,1,5,5,1,1,3,5,1,4,2,2,5,5,5,4,1,4,1,1,1,5,5,3,5,5,5,4,2,3,1,2,3,3,4,2,5,4,4,2,1,5,3,2,4,5,5,3,10,6,7,9,7,7,11,6,4,2,1,2,1,2,7,6,5,8,1,7,6,2,1,4,7,4
68193,2020-11-27T15:31:01Z,R_3ELsinq5ouT07pn,3,2,4,1,4,4,4,1,1,2,2,2,2,3,3,1,2,4,5,3,2,5,4,4,3,3,3,3,4,3,3,4,5,5,3,3,4,2,1,2,4,4,3,5,5,2,2,1,3,1,3,4,1,4,2,1,2,1,1,3,5,1,3,4,5,2,3,11,6,11,6,10,6,12,6,5,7,5,2,1,8,1,6,5,8,7,6,6,2,7,5,6,5
68916,2020-11-28T16:28:57Z,R_3gSg4b7K6nltwpp,1,1,1,2,4,4,3,1,2,1,2,3,2,4,4,4,4,4,5,4,1,4,1,4,5,1,4,2,4,4,4,4,5,5,1,1,2,4,2,2,4,5,4,4,4,4,4,1,4,2,2,3,1,4,4,4,1,4,3,4,4,1,3,2,1,4,3,11,8,10,8,11,8,11,8,6,2,1,2,1,8,1,6,5,8,3,5,6,5,7,3,5,5
68440,2020-11-29T17:40:37Z,R_12tJ1fHvkLb3mxg,2,1,2,3,2,3,2,1,2,3,2,3,2,3,2,2,2,4,2,5,3,4,2,4,2,3,4,3,4,3,4,3,2,3,2,3,3,2,4,3,2,3,4,3,3,2,3,4,3,4,3,2,2,4,4,2,3,3,2,3,4,3,3,3,4,4,3,8,9,8,10,7,9,8,11,7,6,4,3,6,1,1,3,5,7,1,5,2,2,4,2,4,8
67886,2020-11-29T19:21:57Z,R_2yg8euzEDtprQRw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
68942,2020-11-30T08:31:31Z,R_XijOIaks7CaZF8B,3,4,3,2,4,4,1,2,2,1,1,2,3,4,1,2,2,4,1,4,3,5,3,4,3,4,3,4,1,1,4,5,5,5,1,1,4,2,3,3,3,5,2,4,5,4,2,3,4,3,2,4,3,4,5,2,1,3,2,4,5,1,1,2,5,3,3,6,11,6,11,6,12,6,11,5,7,6,2,1,5,2,6,5,8,1,3,6,2,7,2,3,5
67868,2020-11-30T08:40:56Z,R_2Y3zPYk2DKVdSLj,3,4,4,1,4,4,1,1,1,1,1,1,1,5,5,2,2,1,1,4,1,4,1,1,1,1,1,2,3,3,5,4,4,5,1,1,1,1,1,5,5,5,1,5,5,1,1,4,2,2,2,5,2,4,4,4,1,2,1,2,4,1,4,5,5,2,1,12,6,12,6,12,6,12,6,4,6,2,8,8,3,8,6,1,1,5,8,6,8,1,3,3,4
68422,2020-11-30T11:40:39Z,R_3R1t8obxGoLL6W2,2,1,4,1,4,4,4,1,1,1,1,2,4,3,3,1,3,4,5,5,1,5,1,4,5,1,5,5,1,1,5,5,5,5,3,2,4,5,1,2,4,5,1,5,5,5,4,1,5,4,1,5,1,4,4,4,4,5,2,4,5,1,1,1,5,4,1,12,6,12,6,12,6,12,6,5,3,2,2,3,4,6,2,1,6,4,6,6,8,1,4,7,6
69350,2020-11-30T16:18:38Z,R_2XoFIeU2Ng0y5eU,1,3,2,2,4,2,2,2,3,3,1,4,3,5,1,5,4,3,4,2,3,2,3,3,4,2,4,2,3,4,3,3,2,4,4,5,2,3,2,2,4,3,3,4,2,3,2,5,2,4,3,1,5,4,2,2,5,5,2,2,2,3,5,5,1,4,3,10,9,7,10,11,11,9,9,7,2,5,6,7,2,4,4,4,8,4,3,3,4,6,6,5,6
69666,2020-11-30T20:09:29Z,R_31GIz2TYXLoXPWd,3,3,3,2,3,4,2,1,2,3,2,3,4,4,3,3,4,2,2,4,2,5,3,3,2,2,3,3,2,3,3,3,4,5,4,2,3,2,2,3,3,4,2,3,3,3,2,5,4,2,2,3,4,4,4,1,2,3,1,4,4,1,2,2,4,5,2,11,7,11,9,11,7,11,6,5,7,6,3,1,5,2,1,3,7,7,5,6,2,7,7,8,5
68089,2020-11-30T21:32:47Z,R_1IsVs3dawMsSK6N,4,3,4,2,4,4,3,1,2,3,3,2,4,3,2,4,3,4,2,4,4,4,2,3,2,3,2,3,1,2,3,4,4,5,2,3,2,1,3,2,4,4,3,2,4,3,2,3,4,3,2,4,3,4,4,2,2,3,2,4,4,2,3,3,5,3,3,11,7,9,7,11,7,11,7,5,7,5,2,1,4,1,6,5,8,4,6,6,2,7,2,5,5
68263,2020-12-01T10:48:39Z,R_1Orzila3dZU4r6t,3,2,2,1,3,4,2,2,2,4,2,4,3,5,3,4,3,4,4,4,3,4,4,4,3,2,2,3,4,4,3,4,4,5,4,3,3,2,3,4,3,4,4,3,4,4,3,1,3,2,3,4,1,4,3,3,3,2,4,3,4,2,4,4,4,2,3,9,9,9,9,9,9,9,9,5,7,8,2,5,8,1,6,5,8,7,4,6,5,7,5,6,5
67854,2020-12-01T12:31:43Z,R_25SMAULyxPDw2jE,3,2,3,4,3,4,3,2,1,1,1,2,5,3,5,1,2,3,4,4,2,3,3,4,4,4,4,4,4,2,3,2,2,5,2,4,4,4,4,4,4,4,2,4,4,2,3,4,4,4,4,4,3,4,4,1,2,2,1,4,4,1,1,1,5,5,1,10,7,7,7,7,7,7,7,2,6,6,6,4,5,7,6,5,8,1,3,6,5,8,6,5,4
68191,2020-12-01T13:35:00Z,R_wMLXBzXi4Fm2MqR,2,3,4,2,3,4,2,4,2,4,3,3,4,5,5,3,3,3,4,4,4,3,5,3,3,5,5,3,3,4,4,4,4,5,4,1,5,4,3,5,3,2,4,4,3,3,4,1,2,2,3,3,2,4,4,3,4,4,2,2,3,4,4,5,3,4,5,8,10,7,7,10,10,8,9,1,7,8,3,1,8,2,1,6,8,1,5,6,5,7,3,3,5
69336,2020-12-01T17:34:31Z,R_12D6l6M2c5JyCbb,3,3,2,2,3,4,2,2,2,3,2,3,2,3,3,2,1,4,1,3,2,4,3,4,2,1,2,1,3,3,3,3,4,5,3,2,3,2,2,3,3,5,4,4,4,3,1,1,3,3,2,4,1,4,4,1,1,2,3,3,4,1,2,2,5,4,2,10,8,9,8,9,7,12,7,5,7,6,2,1,5,2,6,5,8,7,7,4,2,7,4,7,5
67648,2020-12-01T21:13:06Z,R_1ohDLEPjFGFYz2b,3,3,3,2,2,3,3,4,2,3,3,3,2,2,3,3,5,3,3,3,3,3,5,3,2,3,3,4,4,4,4,2,2,3,3,2,3,4,4,3,2,2,3,4,3,3,3,3,4,4,4,4,4,2,2,2,3,3,2,3,4,3,3,2,4,3,3,9,9,9,9,9,9,9,9,5,5,6,3,4,3,4,8,5,8,5,4,6,5,6,4,3,4
67889,2020-12-02T15:23:44Z,R_2Y2GncYCWqUk39Q,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,4,5,2,3,2,3,5,2,5,2,4,4,2,2,3,2,4,4,5,2,2,2,2,5,5,5,1,5,2,1,5,5,1,1,5,5,2,3,2,3,2,4,4,3,4,2,3,2,2,3,4,2,8,10,8,10,8,10,8,11,5,7,1,2,1,8,7,6,5,8,5,1,6,2,7,5,4,5
68862,2020-12-02T16:20:40Z,R_SZAlzc14aHnxSNP,3,3,4,1,3,4,3,2,2,2,2,3,4,5,4,4,5,2,4,5,1,4,5,3,2,2,1,2,2,1,4,5,5,5,2,3,1,2,4,4,4,5,3,4,4,4,1,1,4,4,2,5,1,4,4,1,1,4,2,4,4,1,4,2,5,3,2,11,7,7,7,11,7,11,6,5,7,1,2,1,8,1,5,7,8,7,8,6,5,7,5,5,6
70139,2020-12-02T23:37:47Z,R_AoZKDhyh6kHszzr,3,2,2,1,2,4,3,2,2,2,2,2,3,2,3,4,4,4,4,3,3,4,3,4,3,3,4,3,2,2,4,4,4,3,4,3,3,4,3,3,4,3,2,5,4,4,2,4,3,3,3,3,4,2,4,1,1,2,3,4,4,4,4,2,5,4,4,12,6,8,6,12,7,12,7,5,3,4,4,2,3,4,3,6,8,5,5,7,8,4,6,2,6
67646,2020-12-03T09:44:17Z,R_ONG7a51757Lu3mN,1,2,2,1,1,4,4,1,1,3,2,4,5,2,5,1,2,4,2,5,1,5,4,5,4,3,2,4,1,2,1,4,4,5,1,1,3,3,1,1,5,5,2,5,4,1,2,5,5,4,2,3,4,4,5,1,3,4,1,5,5,2,5,2,4,5,2,10,8,11,7,8,9,8,8,5,7,6,2,1,6,1,6,5,8,7,6,1,2,7,5,7,5
68620,2020-12-03T15:48:17Z,R_2ZI8kLJ88vxtPH7,2,3,2,3,2,4,1,2,3,2,1,3,2,2,4,3,3,2,3,2,3,4,4,3,2,3,2,3,4,5,3,3,2,3,3,3,3,3,3,1,2,3,3,4,4,4,3,1,2,3,3,3,2,4,2,3,3,4,2,3,3,3,2,3,2,2,3,9,9,9,9,10,8,10,8,1,3,3,4,2,1,6,6,5,3,5,6,6,7,6,8,5,6
68835,2020-12-03T19:43:48Z,R_plRx547bdWwkYHT,3,3,3,3,2,4,4,3,3,3,3,3,4,5,5,2,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,2,4,4,4,2,3,3,3,1,4,4,4,3,4,3,2,4,2,2,4,3,4,4,1,3,3,4,4,4,9,10,8,10,8,8,8,10,6,2,1,3,1,8,6,6,5,8,6,8,6,5,7,3,8,5
69757,2020-12-03T23:11:25Z,R_3n3sCxBbzvk3Ox6,3,2,3,1,3,4,3,1,1,4,3,5,5,5,3,4,4,3,4,4,2,4,1,4,4,3,2,4,3,1,3,4,4,5,1,4,4,4,3,5,3,4,2,4,4,4,1,2,2,3,2,5,3,4,4,2,1,4,5,4,4,1,5,1,4,2,1,11,7,9,6,11,6,11,6,4,3,5,2,6,3,2,6,5,3,1,6,8,5,8,5,5,5
68588,2020-12-04T11:52:14Z,R_2c5yM4g71b0eZW1,3,3,2,2,4,4,3,2,1,2,2,2,4,3,3,2,2,4,5,4,4,4,2,4,2,2,4,3,4,4,5,3,4,5,4,4,4,2,2,4,4,5,2,4,4,2,2,2,4,4,2,4,1,4,4,2,2,4,4,4,4,2,4,4,5,4,1,10,8,8,8,9,8,9,8,5,7,5,2,2,4,6,6,7,8,4,1,6,4,7,3,7,5
