participant_id,semester_phase,participant_id_dataset,semester_id,date,year,academic_year,semester,first_day_of_the_semester,dataset_of_origin,source,grit_overall,grit_interest,grit_effort,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score
sep_3_0628,end,r_2qdwwz2fbdq8sbn,fall_2020,2020-11-21T00:51:19Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.388888889,0.333333333,0.444444444,3.7,4.4,2.7,2.9,3.8,no,3,5.875
sep_3_0630,end,r_3j9hpif3hzo3ye0,fall_2020,2020-11-21T09:00:33Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.75,2.25,0.666666667,0.666666667,0.666666667,3.1,2.5,2.9,3.2,4,no,2,2.375
sep_3_0631,end,r_2qfagc4mec2ammn,fall_2020,2020-11-21T17:04:45Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.25,3.75,0.333333333,0.333333333,0.333333333,1.5,3,3.4,2.3,3.6,no,2,4.625
sep_3_0632,end,r_2p7f0hr2zkz1ds2,fall_2020,2020-11-21T17:10:00Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.875,1.75,2,0.166666667,0.333333333,0,3.2,3.5,2.5,4.3,4.3,yes,5,5.875
sep_3_0634,end,r_2bou7grysgcv68u,fall_2020,2020-11-21T23:54:47Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.888888889,1,0.777777778,1.4,3.3,3.2,3.6,4.3,yes,5,6.625
sep_3_0636,end,r_1dqnwwby776tadn,fall_2020,2020-11-22T15:51:22Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.25,2.5,0.333333333,0.444444444,0.222222222,1.7,3.4,3.9,3.4,4.4,no,1,6.125
sep_3_0637,end,r_rzsenwldbnxfqmd,fall_2020,2020-11-22T17:07:43Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,1.75,2.75,0.944444444,0.888888889,1,3.6,3.9,3.2,4.7,2.6,yes,4,2
sep_3_0638,end,r_1ohhm9xq9g8aqvv,fall_2020,2020-11-22T17:26:05Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.5,0.444444444,0.555555556,2.3,3.3,2.4,2.2,4.3,yes,4,5
sep_3_0639,end,r_3knubggjsuj1oxm,fall_2020,2020-11-22T21:26:46Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.25,4,0.166666667,0.111111111,0.222222222,1.7,4.3,3.8,3.6,4.5,no,1,4.5
sep_3_0640,end,r_1ceh9z1ngbcmoft,fall_2020,2020-11-22T21:57:27Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.111111111,0.111111111,0.111111111,2.5,3.5,3.7,3.2,4,no,3,5.125
sep_3_0642,end,r_23uejhm6xf8s0bk,fall_2020,2020-11-23T10:37:20Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.611111111,0.777777778,0.444444444,3.2,3.5,4,4,3.9,no,3,6.5
sep_3_0644,end,r_2b9himl7byoc9fs,fall_2020,2020-11-23T12:02:09Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.25,2.75,0.777777778,0.777777778,0.777777778,3,3.6,3.9,3.4,4.3,no,2,6
sep_3_0646,end,r_2t56st5qqgleikb,fall_2020,2020-11-23T13:55:05Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.75,2.75,0.388888889,0.444444444,0.333333333,2.4,3.7,3.6,3.1,3.9,no,0,4.5
sep_3_0647,end,r_2uaolsyvu1nfblq,fall_2020,2020-11-23T14:14:33Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.611111111,0.666666667,0.555555556,1.6,4.4,4.2,3.9,3.3,no,0,6.75
sep_3_0649,end,r_3nkl5gabeii7wxz,fall_2020,2020-11-23T16:17:31Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.75,2.25,0.722222222,0.666666667,0.777777778,3.8,2.9,2.4,3.2,3.4,yes,6,4.125
sep_3_0650,end,r_2fxuuwhaktkgenc,fall_2020,2020-11-23T20:15:40Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.625,1.5,1.75,0.222222222,0.111111111,0.333333333,2.4,3,2.3,2.2,3.6,yes,5,2.625
sep_3_0651,end,r_268b2hrvlknos0b,fall_2020,2020-11-23T23:32:01Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.5,0.555555556,0.444444444,3.2,2.8,3.5,3.2,3.3,yes,4,5.375
sep_3_0653,end,r_3cqlwrk5bzkrlfw,fall_2020,2020-11-25T09:49:03Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.611111111,0.666666667,0.555555556,2.1,2.9,3,2.2,4,no,3,4.625
sep_3_0654,end,r_2u5hqotqk38iyby,fall_2020,2020-11-25T12:25:59Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.5,2.5,0.611111111,0.777777778,0.444444444,3,3.5,3.4,4.6,4,no,2,2.875
sep_3_0655,end,r_bz7hzm0gxgvaxcr,fall_2020,2020-11-25T14:09:38Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.611111111,0.777777778,0.444444444,2.2,3.8,3.6,3,3.9,no,2,3
sep_3_0656,end,r_1lhqcwj6avg0vx9,fall_2020,2020-11-25T16:34:24Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.277777778,0.222222222,0.333333333,2.5,2.9,2.6,3.2,3.2,yes,4,3.875
sep_3_0657,end,r_1qankwptazdevpa,fall_2020,2020-11-25T18:20:00Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.25,4,0.333333333,0.333333333,0.333333333,2.1,3.5,3.8,3.6,3.9,no,3,5.75
sep_3_0658,end,r_1lnvamq4xdqo33s,fall_2020,2020-11-25T19:27:10Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.5,3.25,0.5,0.666666667,0.333333333,3.4,3.3,4.6,3.7,3.6,no,2,5.875
sep_3_0659,end,r_27nypuz3axp3idf,fall_2020,2020-11-25T22:25:36Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3,2.5,0.444444444,0.444444444,0.444444444,2.3,3.9,3.3,3.8,4.1,no,2,4.75
sep_3_0660,end,r_0ialw5tr2fiykmp,fall_2020,2020-11-25T22:37:40Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3.5,2,0.444444444,0.444444444,0.444444444,3.2,2.6,2.3,3,4.5,yes,6,3.625
sep_3_0661,end,r_2efuwjj1bqrefvp,fall_2020,2020-11-25T22:38:04Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.722222222,0.777777778,0.666666667,4.1,2.8,2,4.1,3.8,yes,6,4.875
sep_3_0662,end,r_11zm25fzfcwkfg8,fall_2020,2020-11-26T00:45:14Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2,3,0.944444444,0.888888889,1,2.3,3.3,3,4,3.1,yes,4,5.625
sep_3_0664,end,r_2y9tj3ghcm7lwla,fall_2020,2020-11-26T23:23:02Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,1.75,3.25,0.611111111,0.666666667,0.555555556,2.2,4.1,3.5,3.5,3.6,no,2,6.25
sep_3_0665,end,r_zepx9vpzqaufyml,fall_2020,2020-11-27T00:16:20Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.555555556,0.666666667,0.444444444,4.1,2.7,2.9,4.5,2.6,yes,5,4.5
sep_3_0666,end,r_anf9yzwht2qikeb,fall_2020,2020-11-27T15:37:06Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.75,3.75,3.75,0.722222222,0.666666667,0.777777778,2.1,4.4,4.3,4.5,4.6,no,3,6.25
sep_3_0667,end,r_1ah3e8ucnzrurrh,fall_2020,2020-11-27T21:47:18Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,1.75,3.75,0.666666667,0.777777778,0.555555556,2.2,4.6,3.6,4.3,3.8,no,3,3.875
sep_3_0668,end,r_di0ydlkhwvvwhkr,fall_2020,2020-11-27T22:15:10Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.5,3,0.722222222,0.777777778,0.666666667,2.4,3.8,3.7,3.8,4.2,yes,4,2
sep_3_0669,end,r_2urjqyqxoaa6bff,fall_2020,2020-11-27T23:41:50Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.444444444,0.333333333,0.555555556,2.8,3,3.7,3.7,3,no,3,5.5
sep_3_0670,end,r_1puekmbarmss3su,fall_2020,2020-11-28T00:08:54Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3,3.75,0.222222222,0.111111111,0.333333333,2,4.1,3.7,2.8,4.2,no,1,3.75
sep_3_0671,end,r_3qpif8s1ucavkka,fall_2020,2020-11-28T09:33:59Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.277777778,0.222222222,0.333333333,3.4,3.5,4.3,3.9,3.6,no,0,5.875
sep_3_0672,end,r_o2j8clzunw9mskn,fall_2020,2020-11-28T16:58:44Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.611111111,0.555555556,0.666666667,2.4,3.4,4.4,4.8,4.6,no,2,5.625
sep_3_0673,end,r_3onrrmxm2lhmqs3,fall_2020,2020-11-28T17:05:41Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2,2.5,0.611111111,0.777777778,0.444444444,3.8,3.7,3,3.7,4,yes,4,3.125
sep_3_0675,end,r_3ey2yz1hdhshliz,fall_2020,2020-11-28T20:41:07Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.444444444,0.555555556,0.333333333,3.4,2.7,3.5,4.5,3.8,yes,4,5.75
sep_3_0676,end,r_3iqw9e9x3vnrxxw,fall_2020,2020-11-28T23:26:19Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.5,3,0.111111111,0,0.222222222,3.4,2.7,4,2.8,4,no,1,4.5
sep_3_0677,end,r_3niu6ryplqjcmj5,fall_2020,2020-11-29T10:18:54Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.25,3.75,0.5,0.555555556,0.444444444,1.6,4.4,4.7,4.7,4.9,no,2,6.125
sep_3_0678,end,r_3rfott6ewpoegbn,fall_2020,2020-11-29T11:05:59Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3.25,2.5,0.611111111,0.555555556,0.666666667,4,2.3,3,2.9,4,yes,4,5.125
sep_3_0679,end,r_2yxl37a0vzmbx9f,fall_2020,2020-11-29T13:18:14Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.388888889,0.333333333,0.444444444,2.8,3,2.6,3.7,4.1,yes,4,3.125
sep_3_0680,end,r_dcqnoj2zrlg5qt3,fall_2020,2020-11-29T13:54:56Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.5,3,0.555555556,0.777777778,0.333333333,1.9,3.1,4.6,3.8,4.7,no,2,4.625
sep_3_0681,end,r_2ux4ciirk8leuu8,fall_2020,2020-11-29T15:57:03Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.75,2.75,0.388888889,0.444444444,0.333333333,3.8,3.8,3.9,3.2,4.1,yes,4,5.875
sep_3_0682,end,r_2bev2qj0vlut9aw,fall_2020,2020-11-29T17:01:56Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,2.75,3.75,0.611111111,0.777777778,0.444444444,2.1,4.6,4.4,3.7,4.3,no,1,5.75
sep_3_0684,end,r_2wtmrn1qaytgezb,fall_2020,2020-11-29T17:30:47Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.5,3,0.611111111,0.555555556,0.666666667,2.9,3.5,3.6,4.5,4,no,3,6
sep_3_0685,end,r_2qd9r7zyrd9ayac,fall_2020,2020-11-29T18:13:43Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.75,3,0.888888889,0.888888889,0.888888889,1.5,3.6,4.2,2.4,4.5,no,0,6.375
sep_3_0688,end,r_30dcxsmzlbdfdrf,fall_2020,2020-11-29T19:26:11Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.25,2.75,0.722222222,0.777777778,0.666666667,2.7,3.4,3.2,4,4.2,yes,4,4.375
sep_3_0689,end,r_xxyizolbglr8tqd,fall_2020,2020-11-29T21:34:16Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.5,0.555555556,0.444444444,2.1,4,4.2,3.7,4.3,no,0,6.5
sep_3_0690,end,r_2ffyuhtxjmute7n,fall_2020,2020-11-29T22:38:39Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.25,3.25,0.444444444,0.333333333,0.555555556,2.1,3.7,3.6,3.9,4.2,yes,5,5.875
sep_3_0691,end,r_2xrcwnwbvqojycy,fall_2020,2020-11-29T22:42:12Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.25,2.25,0.166666667,0.111111111,0.222222222,2.7,3.2,3.3,2.8,3.1,no,3,3.5
sep_3_0692,end,r_27uccdkjmivvigu,fall_2020,2020-11-30T02:42:20Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.5,3.5,3.5,0.944444444,0.888888889,1,2.6,3.8,3.7,4.1,3.7,no,3,5.5
sep_3_0693,end,r_3nfpfchhd4htkjf,fall_2020,2020-11-30T08:43:51Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.25,3.5,0.388888889,0.333333333,0.444444444,1.4,4.3,5,3,4.4,no,2,7
sep_3_0695,end,r_pwxkit2fiza05zn,fall_2020,2020-11-30T12:03:24Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2,3.25,0.222222222,0.222222222,0.222222222,3.1,4.3,3.8,3.4,3.9,no,3,5
sep_3_0696,end,r_2xwqy2j6tvpumfk,fall_2020,2020-11-30T13:16:19Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.5,3.25,0.722222222,0.777777778,0.666666667,2.1,2.3,4.5,4.1,3.6,no,0,5.375
sep_3_0697,end,r_2t4kwbavmukqysh,fall_2020,2020-11-30T13:27:28Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.5,4,3,0.666666667,0.777777778,0.555555556,2.5,3.8,4.2,2.5,2.5,no,0,5.5
sep_3_0698,end,r_2wp7r5jxpzhzjdd,fall_2020,2020-11-30T14:57:45Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.722222222,0.777777778,0.666666667,2.3,3.5,4.1,4.1,4,no,1,4.25
sep_3_0699,end,r_3qpvgd3jmiuowzi,fall_2020,2020-11-30T15:26:27Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.333333333,0.444444444,0.222222222,2.9,4.1,2.7,3.7,2.3,no,3,2.25
sep_3_0700,end,r_1f9bisxqeyxzfaq,fall_2020,2020-11-30T16:20:11Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,1.75,2.75,0.666666667,0.777777778,0.555555556,4.7,2.1,3,4,3.9,yes,4,5.875
sep_3_0702,end,r_24oumuu7ja73nfx,fall_2020,2020-11-30T16:46:18Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.333333333,0.222222222,0.444444444,2.4,4,3.8,3.5,4,no,2,6
sep_3_0703,end,r_2rvdw8cib37eqgr,fall_2020,2020-11-30T16:50:34Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.25,3.25,0.111111111,0.111111111,0.111111111,2.4,3.4,3.4,2.9,4.1,yes,4,5.25
sep_3_0704,end,r_3jyyzxmmyoypbgk,fall_2020,2020-11-30T17:14:27Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.25,3.5,0.5,0.555555556,0.444444444,2.6,3.9,4.3,3.7,4.5,no,2,6.75
sep_3_0706,end,r_264rlrheqopinwv,fall_2020,2020-11-30T18:07:01Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.388888889,0.666666667,0.111111111,1.9,3.9,3.5,2.5,4.1,no,3,4.375
sep_3_0708,end,r_oxohcqr7dnctubn,fall_2020,2020-11-30T22:07:05Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.444444444,0.444444444,0.444444444,2.7,4.1,4.1,3.5,4.1,no,2,4.625
sep_3_0709,end,r_2p7ouxzsmxnnkli,fall_2020,2020-11-30T23:17:12Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,4,1,0.166666667,0.111111111,0.222222222,2.6,3.6,3.3,3.3,3.7,no,1,5.875
sep_3_0710,end,r_1rxzpfokmpxa4z8,fall_2020,2020-12-01T11:54:24Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,2.75,3.75,0.5,0.444444444,0.555555556,2.8,3.8,3.8,4.1,4,no,3,5.75
sep_3_0712,end,r_1qbuahdyabfumlq,fall_2020,2020-12-01T16:06:54Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.888888889,1,0.777777778,1.7,4.3,3.4,3.8,3.6,yes,4,4.375
sep_3_0713,end,r_2s6xioqofoundqq,fall_2020,2020-12-01T16:09:43Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3,3,0.666666667,0.666666667,0.666666667,2.6,3.3,3.9,3.8,3.7,no,2,4.875
sep_3_0715,end,r_1k3a6ltisaocgpi,fall_2020,2020-12-01T19:32:00Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.5,2.75,0.555555556,0.555555556,0.555555556,2,3.3,3.9,3.5,4.2,no,3,6.375
sep_3_0716,end,r_2bk1omyogrx97nx,fall_2020,2020-12-01T20:05:28Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.166666667,0.111111111,0.222222222,2.4,3.5,3.4,3.1,3.2,no,1,7
sep_3_0717,end,r_3pi3bj1nhinfsgy,fall_2020,2020-12-01T20:32:04Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.5,2.5,0.388888889,0.444444444,0.333333333,3,4,3.8,3.1,3.8,no,3,6
sep_3_0718,end,r_2rxbtfcxnieuvrp,fall_2020,2020-12-01T20:46:42Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3.25,2.25,0.888888889,1,0.777777778,2.2,2.1,4.1,4.1,4.6,no,2,4
sep_3_0720,end,r_3ltcuslqmwvd17b,fall_2020,2020-12-02T00:15:27Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,1,4,0.5,0.444444444,0.555555556,4.1,3.4,2.4,4.2,2.4,yes,6,2.5
sep_3_0721,end,r_3di1c7lfk0etbaf,fall_2020,2020-12-02T07:14:47Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.611111111,0.666666667,0.555555556,3.9,1.6,3.6,3.1,3.9,no,2,6.125
sep_3_0723,end,r_2vqyrso221u8oo9,fall_2020,2020-12-02T13:05:50Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.722222222,0.777777778,0.666666667,3.6,3.3,3.5,2.4,3.6,yes,4,3.625
sep_3_0725,end,r_3e2lrafi1mlyu9b,fall_2020,2020-12-02T15:30:22Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3,3.25,0.555555556,0.666666667,0.444444444,2,2.6,4.1,3.4,4.8,no,1,5.875
sep_3_0726,end,r_1gjj33yslvn3vyy,fall_2020,2020-12-02T17:00:01Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.5,3.5,0.277777778,0.222222222,0.333333333,2.9,4,3.2,4.2,4,no,3,5.25
sep_3_0727,end,r_2cayg88huc7jtek,fall_2020,2020-12-02T22:02:11Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.25,3,0.5,0.666666667,0.333333333,1.5,3.5,3.7,3,4.5,no,1,5.875
sep_3_0728,end,r_2x724rpxcmypklq,fall_2020,2020-12-02T23:31:11Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3,3.25,0.5,0.444444444,0.555555556,2.8,4,3.6,3.9,3.6,yes,5,5
sep_3_0729,end,r_2bui4bv5uvfk5yv,fall_2020,2020-12-03T12:31:57Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2,2.5,0.277777778,0.333333333,0.222222222,2.1,2.9,3.8,4,2.9,yes,4,4.125
sep_3_0730,end,r_zjbnlmndhmpgwin,fall_2020,2020-12-03T14:15:18Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.25,2.75,0.888888889,0.888888889,0.888888889,2.5,3.7,2.3,3.7,3.1,no,3,5.5
sep_3_0731,end,r_1oixlmsyflfzhsv,fall_2020,2020-12-03T14:41:14Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.25,2.75,0.611111111,0.666666667,0.555555556,3.5,3.3,3.8,3.3,3.7,no,1,2.625
sep_3_0732,end,r_yuanvvnuxpztpuh,fall_2020,2020-12-03T15:31:17Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.5,0.666666667,0.333333333,3.9,4.1,3.6,3.2,2.8,no,1,5.5
sep_3_0733,end,r_2dzos3fn2jttmc1,fall_2020,2020-12-03T17:07:29Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3,3,0.5,0.444444444,0.555555556,2,4.4,3,4.1,3.9,yes,4,5.875
sep_3_0734,end,r_2f7humymybaxdq3,fall_2020,2020-12-03T21:11:37Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.25,2.75,0.555555556,0.666666667,0.444444444,3,4.2,4.2,4.4,4.2,yes,4,5
sep_3_0735,end,r_3er7tbnfxmfhlbe,fall_2020,2020-12-04T01:55:20Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.5,2.5,0.222222222,0.222222222,0.222222222,3.7,3.1,2.1,3.6,3,no,3,3.75
sep_3_0736,end,r_3ncpgssco8mpc3m,fall_2020,2020-12-04T02:09:05Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.25,2.75,0.611111111,0.888888889,0.333333333,4,3.7,4,4,3.4,yes,4,3
sep_3_0737,end,r_12pa7otxlfmyocf,fall_2020,2020-12-04T13:13:03Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1,3,0.222222222,0.333333333,0.111111111,4.1,2.1,2.4,3.1,3.4,yes,6,5.375
sep_3_0739,end,r_em5jvpppg4k64ux,fall_2020,2020-12-04T14:05:02Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.888888889,0.888888889,0.888888889,1.7,3.4,4,3.8,3.6,yes,5,7
sep_3_0741,end,r_zmd9gd5juflatz7,fall_2020,2020-12-04T18:50:22Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.444444444,0.333333333,0.555555556,2.1,4.7,3.6,4.2,4.2,no,3,4.875
sep_3_0742,end,r_5n04cc0sbvumu1j,fall_2020,2020-12-04T19:22:20Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.388888889,0.555555556,0.222222222,3.2,2.9,3.5,3.8,3.9,yes,5,6.5
sep_3_0743,end,r_sbqjszb1t8byjs1,fall_2020,2020-12-04T19:30:19Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.5,0.555555556,0.444444444,3.8,3.4,4.1,4.7,4.2,no,3,4.375
sep_3_0745,end,r_1qmuynakwpizw0p,fall_2020,2020-12-05T16:04:21Z,2020,2020_2021,fall,9_2_2020,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.75,2.25,0.611111111,0.777777778,0.444444444,2.6,3.8,2.8,3.4,3.8,yes,4,4.875
